eq_beta,eq_q95,shape_kappa,shape_delta,mode_m,mode_n,gamma_n1_r00,gamma_n1_r01,gamma_n1_r02,gamma_n1_r03,gamma_n1_r04,gamma_n1_r05,gamma_n1_r06,gamma_n1_r07,gamma_n1_r08,gamma_n1_r09,gamma_n1_r10,gamma_n1_r11,gamma_n1_r12,gamma_n1_r13,gamma_n1_r14,gamma_n1_r15,gamma_n2_r00,gamma_n2_r01,gamma_n2_r02,gamma_n2_r03,gamma_n2_r04,gamma_n2_r05,gamma_n2_r06,gamma_n2_r07,gamma_n2_r08,gamma_n2_r09,gamma_n2_r10,gamma_n2_r11,gamma_n2_r12,gamma_n2_r13,gamma_n2_r14,gamma_n2_r15
2.9451290665093155,5.3282920130430425,1.4719756637085228,0.3235277746106734,4,4,0.9698646246836514,0.8958958928501938,0.8313736137563505,0.7384321755671495,0.672671227569202,0.6171057563873965,0.558647696707837,0.5259904003646556,0.4482382801492292,0.39841284668265986,0.4102698115465957,0.3300538122920745,0.3025153472367488,0.27036025652128404,0.2248231225067823,0.20123330491459218,1.1954076487326144,1.087939849550614,0.9750178645834906,0.876328039031029,0.764510471136143,0.7263472038934718,0.6398289442041318,0.5825019199701619,0.5484140496980101,0.49057696861040384,0.4413028354097714,0.400714129166354,0.3526274447971013,0.33713545293229064,0.3091192589383188,0.26650072646501205
0.5861168087584294,7.353137144465101,1.452506100010937,0.19147894382875005,3,4,1.0104843363825011,0.9109395949725659,0.8124224829688431,0.7314069709557093,0.6713944679476789,0.6000725803511715,0.5522302538327188,0.4889557317681616,0.43649428205573565,0.3987819156812603,0.3613907324675476,0.3529934309763341,0.33372214514272525,0.2916263326453707,0.25186131148199925,0.2161868659291419,1.2205268116453891,1.0694235024052399,0.9615260212193286,0.8744415709168646,0.8011756135571265,0.7106198247084535,0.6541352957759206,0.6162538425738975,0.5563902386943981,0.5099807494712926,0.4375314576953124,0.38188520676896026,0.34038859502648705,0.3370631808855242,0.26302711929795547,0.2666106789927114
2.382167896337268,5.626637247146343,1.8690337744599157,0.10803987989727079,5,2,1.0037745757196062,0.9070726324139702,0.7939906470602971,0.7119909809628617,0.6585800334038038,0.618034325772082,0.5515895899799557,0.49750299771225204,0.43831342264578693,0.4043645819527855,0.36644474871404387,0.3493844020216278,0.3326980880697277,0.287383366894469,0.2518741227395761,0.21918646634123523,1.1755067216487471,1.081769188678718,0.955540858248833,0.8934463954600401,0.810616617242853,0.7188049128862464,0.6590135703241219,0.5850464307148966,0.5293963151455332,0.47440925396690165,0.4448410748680788,0.3944989236476039,0.3718765132849977,0.32045340537479555,0.31623961527539185,0.2739034086289269
0.9957253127819263,5.798378998866959,1.532241058183895,0.4257671808571266,3,2,1.0052903672691647,0.9052527492866873,0.8160950594344604,0.7630598266630715,0.6623213005043116,0.5854885705999514,0.5442200006630166,0.5140772130658611,0.43293098309522715,0.4102715324279612,0.3912328419990038,0.3543915913498361,0.31419613620726106,0.3119151651859456,0.24919285744339392,0.22203102475117925,1.1731436500061345,1.092885866411917,0.9985373232468522,0.8857198728619106,0.8031799931869411,0.7380609088008965,0.6682956167932371,0.5924428226214651,0.5319643854675958,0.4838211082650501,0.404818190090424,0.39386281160244585,0.38012150647327103,0.34760375159917944,0.26464880818603675,0.2660365475021061
2.258342596985186,3.7726098167775843,1.9283939869202797,0.3430703282135744,1,2,1.0174456058536405,0.9052310506856998,0.8066161233951349,0.744690618440917,0.6790519203982484,0.6171816950090142,0.5372239502190952,0.52287289490333,0.4743305809202226,0.40684322397933315,0.371908331358886,0.3264434709850419,0.32240613717352895,0.2619575764421846,0.2567083955963768,0.21593476368282433,1.1895899311222502,1.0965848737438761,1.00248423601581,0.8888300680777212,0.794222587796608,0.7400090310093017,0.6578313129946785,0.600561852144154,0.5620377728721809,0.5048579326726893,0.4336577697689943,0.43369900321112304,0.3614830765116191,0.3388276212225777,0.28620596050643937,0.2670862560609342
1.4333732125375915,7.758908956144839,1.9189865888678126,0.5059811337353861,4,2,0.9990920001397946,0.9001460010925385,0.8169134008420449,0.724495585635717,0.6706816691641709,0.5849607505036192,0.5477394584551255,0.5012165082136475,0.45634311071780637,0.4030938683307017,0.3543237392314416,0.33526466887271794,0.29392456368777076,0.2960193206503211,0.25811279775154833,0.22140224850696005,1.1929328168501536,1.0752646652052003,0.9684185186751876,0.8836876342180637,0.808805607002495,0.735569672023097,0.6671068349896367,0.6273826035311447,0.5286219410584063,0.48807787194309477,0.4833745819321985,0.3714393287109591,0.3536107629349203,0.3295819177514522,0.2982322395035384,0.2738741950965652
1.3548880844539792,3.001018868804593,1.467388606502218,0.2291787840774597,5,2,1.018957665427614,0.8885947735659459,0.8054962083995345,0.7488961783083238,0.6558986545348772,0.604323739826696,0.5459859104021263,0.5011510706590925,0.4425681426687662,0.4452839418825008,0.3803599104052974,0.34548935287515514,0.280674832983138,0.25078326768723236,0.2491282387904361,0.23478529779271406,1.2001472486752083,1.1009596942163202,0.9473933624133141,0.9013993821019912,0.8220874628622993,0.7030414505234794,0.6623783551696139,0.5964270047563169,0.5311684131719647,0.45701644813126036,0.42178289997913254,0.40278091466335814,0.3763848630211372,0.3270549384723627,0.3210384859277748,0.2553170414823718
2.6386566845355817,7.84732617042383,1.4739256981624291,0.154522999464722,2,2,0.9775154190661159,0.9016567568680371,0.84111999884354,0.7321953578622538,0.6549775683620221,0.5861369595776245,0.5304948340674094,0.5016178628088711,0.47471772825311664,0.41301128910074714,0.3715620283526434,0.366375818911509,0.29340262860836763,0.26242075941190357,0.25452378738994286,0.23135816478784216,1.184779123256034,1.0682552417982172,0.9868422226462391,0.8926928098027879,0.7847809970486391,0.7248030569092676,0.6504340539394136,0.6028031894475647,0.5374433520857798,0.48659319739943374,0.4361529893941049,0.4152486179393512,0.3822944545237262,0.32153349451429425,0.30860800462448956,0.2563920570709381
1.0869202417694446,3.8588211138624295,1.9724299608786935,0.45232683140654106,3,1,1.017453291884253,0.9072417095885116,0.811575648091036,0.7268918422463213,0.6693057360552211,0.6287630006151361,0.5584022310334641,0.4917108527767982,0.4626430025588479,0.40946652226411023,0.34792827643387336,0.34374860198696394,0.3097795071125341,0.2979085987242788,0.24538309495615865,0.20538601009543397,1.2110226912895576,1.123940674096803,0.9719729499275374,0.9146983475513227,0.8056607191324833,0.7383729628772774,0.6593983866470401,0.58338923819727,0.5559534434770371,0.48266181358985355,0.44554797996907897,0.40929312727637884,0.3421881865058453,0.3380908272718303,0.3039221209980059,0.2650858990237235
1.4836499403111334,3.6712199123945677,1.9818837934530453,0.17095553880700817,1,1,1.0065950030717996,0.9198454073100348,0.8156524317720213,0.728159228860425,0.6749408753636831,0.6105127833320344,0.5537450103813075,0.5050035089079847,0.43880469376389447,0.3916014861353968,0.3551788624837325,0.3354916090543716,0.29677572494916626,0.24420000890686094,0.26273839956793926,0.22160259345501815,1.2046906120941425,1.0896338464055086,0.9961644844238514,0.8965923504350297,0.8188381739168517,0.7151216134533654,0.6593851435255124,0.581254762804788,0.5407082774727574,0.47508357721085165,0.4435926380088563,0.3933818430091657,0.3586863503067517,0.3175267479197529,0.28015751363173574,0.26354822548656276
1.3082729645864826,6.555258921783145,1.632174038299899,0.4158310629829832,2,4,1.003865924683709,0.905846852717513,0.8498770915356034,0.753737789274708,0.6692236627697525,0.6313856987444258,0.5597820053929868,0.488461327872381,0.44405686986999554,0.44392511638123267,0.35920221043002226,0.325027232588291,0.29847112236638856,0.25973289125007704,0.24638787292862263,0.22441729527488358,1.2011867620937662,1.0524030628509153,0.9585425218700772,0.8621818400595131,0.8152060791504525,0.7294990602323601,0.6214316430051737,0.6017399110268554,0.5534053419493251,0.4836493411009882,0.44135073041663,0.4153479321010561,0.327043794071449,0.32844907581930505,0.3069673398804873,0.292412610906095
2.346220033305041,7.0251538888112055,1.8409665659511139,0.4036271156226937,3,3,0.9745391807830271,0.9112416012583733,0.8039178802242994,0.7306535512079637,0.6634371279514506,0.612102994914747,0.5306371788363878,0.5084817621023364,0.43063905793591817,0.4087293903396355,0.3762975101128548,0.3462642724165016,0.30577662478414513,0.276096498821969,0.239328627492229,0.21589812383831378,1.1606010451859163,1.1071241034314534,0.9915863550710408,0.8873693917357962,0.8155730577917488,0.7402004662176767,0.6670875506979823,0.5889723317002478,0.5140853682960063,0.48167743440504,0.44302281245056685,0.37339936769476384,0.35812424728863623,0.33872155240038254,0.2946441983339646,0.27917017719138526
1.150837630018407,4.916687688684911,1.4300154937188194,0.2177520049859665,3,2,0.993048356844082,0.9182018483612653,0.8365588342689049,0.7399717133590665,0.6735030160051426,0.6336143242739763,0.522547732254143,0.4587999339974175,0.46295215868101974,0.4167758306167205,0.3799713009515883,0.3067939656300514,0.304891730887147,0.2703254595675231,0.24454871013561905,0.23040541025742411,1.2149390401612559,1.1232429624724578,0.9524894362069807,0.8717036372178198,0.783485764755776,0.7494735940753537,0.6475248343882413,0.5995605821940355,0.5454817585510249,0.45222626634437924,0.45735514012257544,0.41190375299951637,0.3537695499723918,0.3198463543035843,0.29029627931197965,0.2738391349026359
1.0099410936212867,3.9020252019934203,1.719596358482241,0.42582141054404954,2,1,1.0064479739040864,0.8908698694387984,0.8042546857856993,0.7558866789921441,0.6736673878011559,0.6083147103512433,0.5315754085560432,0.4970592036010906,0.42691843080262365,0.42115594122206595,0.36340919745303674,0.32541676372451434,0.2798643844963917,0.26790492961880363,0.23704399507821888,0.23027722254922497,1.2222085496731536,1.0841607362171355,0.9782405420917223,0.8913860735015944,0.8034726504206533,0.6967343558991301,0.6561069563822455,0.5973806623443557,0.5420168652709138,0.4610264556641579,0.4322645958929834,0.38767655224183184,0.3318320931077126,0.3471621658767339,0.2879011667715226,0.2712747607757331
0.7838482301750886,2.9976841079756413,1.7044569627790642,0.28236356027761933,2,2,1.018914356859036,0.9066054939090703,0.7978645347513891,0.7153790738876021,0.6880588491523405,0.6176371475451992,0.5365752921213641,0.5094780501452247,0.4567787624674874,0.4162851854907776,0.33399588211441067,0.32833970137152785,0.3147003546383082,0.28353356895614823,0.25981821874053423,0.1862713328620118,1.2025359483415368,1.0931878311354997,1.0207557692303921,0.8746755080395735,0.79944502506153,0.7283746386091294,0.6718653811159808,0.5892524400357281,0.556403471832021,0.47606499309129,0.44545836956487617,0.3915343804367474,0.363805797163741,0.316675890120644,0.271957072612926,0.2841525893249959
2.5729692554651797,3.5063104898471384,1.4526958139926105,0.2998727915381977,5,2,0.9942795563200856,0.9099723327655623,0.8191760607798984,0.76491288114711,0.6737918958242162,0.6039169222363134,0.5254759175937276,0.4869462449447475,0.4771406577555127,0.4133629628731448,0.38286866307308853,0.346550050096274,0.2811601486233128,0.2660151165076213,0.24118066204149344,0.23782188106215624,1.1862827817598438,1.0779664923029106,0.9736311659235316,0.8752647094107118,0.8013632730621044,0.7290691236059601,0.6458113873462418,0.5840836441118631,0.5415521079672465,0.5132485309634188,0.4445649792958856,0.38312996118069687,0.3687058275459612,0.3423855718611508,0.30206810174355075,0.27265782341169614
1.5764975168804136,3.0044222914617578,1.6093769934254842,0.3550806241374306,1,1,0.9959325758031935,0.9001389846115437,0.8160357876809534,0.7149476745655909,0.6653224144863186,0.6061694945327071,0.5342021302891317,0.4962250243826912,0.4570618539372424,0.40410363445927516,0.3990288897904295,0.29377426437490767,0.2980989191116488,0.24515071833928617,0.26129653513182427,0.26294219724848733,1.1624698936637428,1.0877237029957407,0.9902632562740517,0.8844455209291573,0.8126587768808017,0.6941921389904405,0.6713543825695231,0.6014822302409454,0.5395371543105819,0.4790698537080679,0.4510312407337489,0.39216450686806775,0.3647798885079782,0.3193868695049296,0.2622141458524371,0.26728649835305357
1.0208083538690165,3.9457721515541095,1.6542048809392709,0.2595387584428003,1,2,1.0036808990007888,0.9129348909677353,0.8395816382864985,0.7320127578833068,0.6775404143469681,0.6009599251352457,0.5504237126586353,0.4893453684605396,0.4283905986211483,0.40247702922881795,0.3484895751404649,0.3563757446804317,0.2826108407478608,0.26581760055816284,0.2518134564701924,0.21838560985809594,1.2211250037665842,1.0848691391838092,0.9613660322335084,0.9055156882133779,0.8001466822341776,0.7734149687927657,0.6460384269303419,0.5892791996562378,0.5406836391325407,0.4717423789436935,0.4524465710996022,0.4216182747478206,0.38793530602610155,0.3353357960536931,0.29542483848465745,0.2891699677037106
2.96013799440668,5.7222867876777475,1.7645889716372347,0.2563244079539134,1,1,1.0022050578540098,0.9170797460621741,0.8077433404890603,0.7297451467328103,0.6672360915369595,0.6100688989670905,0.5282112532198056,0.4980901416368845,0.45414134600231926,0.40798694536991775,0.3562340355215735,0.3276463161621071,0.2828493899714354,0.2698516645751611,0.23573921486296537,0.22971469596988334,1.209559623338657,1.0964748568194347,0.9866496732334908,0.881215902098435,0.8312529082129105,0.730225474996944,0.6542375682667217,0.5800618827613533,0.5469190191909933,0.49114973874532275,0.4354311104607954,0.38918953191119643,0.3762237936150548,0.29073187586744476,0.3220226079700339,0.2773650451943247
2.7316913930761197,5.770983457943965,1.704930748869687,0.4009407331688595,5,4,1.000306322409143,0.9372737845185527,0.8365015301246075,0.7458604852472023,0.6611418005097979,0.6126851856928508,0.5731368504738888,0.5059309193566411,0.4682521636721964,0.4080410153003725,0.37562354745179516,0.3298566738665281,0.30759767734077753,0.29203853377079064,0.22513000359817076,0.22219238285579787,1.203603964764179,1.0772385615587003,0.9778564079116374,0.9007855033629836,0.8344087872458779,0.737278601412083,0.6634656491285984,0.5726306868097595,0.5681079375480008,0.48903768010921733,0.44094789777028337,0.3826692529858421,0.3605805102664189,0.3105961490821831,0.29698152545887063,0.2747509239202809
1.0807417192313773,2.713496596947058,1.5348612399689239,0.47482703076741917,3,1,0.9980889687333839,0.9237973814351808,0.7943979857143917,0.7511574046104806,0.6586670917343787,0.6048165365534627,0.5244177508903453,0.46633078850327775,0.4556892290230875,0.43679936631985583,0.3794761160669357,0.33398403437496543,0.30335227484036786,0.2971953198435882,0.2699511428113362,0.2146720277279827,1.1856494877663706,1.1131691082890316,0.9772224453494697,0.8987488878900607,0.8220849058680246,0.7162203917857289,0.6507746891208094,0.5751269006848874,0.5559379190109299,0.48566290836657494,0.4538508295798063,0.37983456974268387,0.37149105887820943,0.31448738774162827,0.2928207460289588,0.2485062524554098
1.2693770861104576,3.6658135924756285,1.7358354487250194,0.13890117468388588,2,2,1.0071517176081382,0.9063378609351203,0.8123098930081097,0.7346373679636244,0.693385885353654,0.603234311256648,0.5568455992117916,0.4981634197946417,0.44658279102318404,0.4030953816778809,0.37210311410722646,0.33478862414687116,0.3169547861059288,0.2526035431367033,0.2582761598687274,0.258553404007229,1.178341870826418,1.0811214988609266,1.0008059111125198,0.8717078261575352,0.8008250095869608,0.7135103469398342,0.6587913432187559,0.6060092243101273,0.5749940148170224,0.49561701057573765,0.46275205960917215,0.3861376618191278,0.38277553248134666,0.34011125405311426,0.2844011966557355,0.25513959366115324
0.8316343407679687,6.8558201131634515,1.7524241368733005,0.24722969874418851,3,4,0.9990229730676603,0.9187486291467782,0.8230075697120703,0.7388089010838996,0.6723579830718364,0.5736506329803941,0.551266814483502,0.47637223785364546,0.43711373404936615,0.4084192639504807,0.36715707113033297,0.30641827591868204,0.31898398726468874,0.27607020235176977,0.2603550932707194,0.23290315431985695,1.2185043951597274,1.0915762293122449,0.9762338939093355,0.8615465389952084,0.7933723108551783,0.7222659792077273,0.6417627981719203,0.6030449666649377,0.5332323306540021,0.512157365839732,0.4545341901853982,0.4040580805675941,0.3805008960289279,0.34011767363677664,0.3137905701305871,0.23286050629270155
1.9813871001300527,7.76463637184424,1.6605981870174598,0.3890036960835378,2,3,1.0141094617400768,0.8723673294043959,0.8197766756714439,0.7497891821626697,0.6940415255598554,0.5969157597458346,0.5027938329712834,0.49939583108196,0.4427950654632445,0.40392293651557115,0.3647726378615748,0.3388158927571567,0.3296919988425583,0.2587932355554795,0.2461251973861573,0.2074279217810867,1.191194810083732,1.0743253720052168,0.977280361849804,0.9039625578322918,0.79555838125478,0.7252764863696536,0.6796183291145472,0.5935669845862538,0.546528591959219,0.48518689788088576,0.42241435775983194,0.38666389552269964,0.3583262895638897,0.3246173706560704,0.2800393588754987,0.2588212088999215
2.6699955657703067,4.976686173241965,1.6876151891007354,0.2616669564304893,4,4,0.9956783868901397,0.8941075869389262,0.8203395672375247,0.754247947423964,0.6558585214628212,0.5884329495000922,0.5369903459691264,0.4960126830272574,0.45016413065180855,0.3785058957673311,0.3500769646538998,0.31670630220669893,0.324933131916216,0.2687363355117032,0.23551082342806595,0.21476333418106747,1.203241231357305,1.123127668799838,0.9804388909317647,0.9262782888593405,0.8133756431734116,0.7275499971779534,0.6531637965409742,0.5876209076588271,0.5441491705610004,0.49478998891810994,0.4374025481740992,0.41137899968553615,0.3603570169353101,0.3341738361803294,0.30625659690191587,0.26132118656097786
2.7131202814791577,5.051539947737931,1.308832110310456,0.5271638162098985,4,2,0.9787794794982666,0.90477254358771,0.8106548155216927,0.7427153104048196,0.6581724018912364,0.5972648484716471,0.5469485259324364,0.4638708902426741,0.43159727704855355,0.4149096981122444,0.36779074976391923,0.3171861793610125,0.3044179914961126,0.29632303540323707,0.2654652225349302,0.20542891056071552,1.190945839744078,1.0578922069528998,0.9732791293376338,0.8695635317610719,0.7919274271254156,0.7315490972269152,0.6538602117739265,0.5909903949298464,0.5162720822148064,0.5005642516872145,0.4366041014306064,0.37886835335245667,0.36142702059562176,0.3427834133324805,0.2758284385565604,0.2735656638587992
1.5233616739185947,6.2138475376074584,1.9511381656758116,0.19153103789126283,3,1,0.98668122932225,0.9160389530655006,0.8228611451945825,0.7401539061438942,0.661764511570617,0.6041403712060532,0.5558842978642106,0.46165048052457447,0.4424543675164202,0.40573540571689,0.35117607174024196,0.32441831149686245,0.2975269964086913,0.25493702722170264,0.22852705770174284,0.2014926663681436,1.184725383472917,1.083710427148468,0.9922331016549285,0.8856739066808843,0.7983812295303421,0.7141166493480041,0.6591850275772766,0.5882618271463567,0.5531869311618846,0.48651376844826405,0.4527162349918356,0.4036292990627829,0.35944946661923893,0.3284853350981132,0.28225232729319993,0.27542731830504635
2.2456318004966542,4.436687504432826,1.4856102338171076,0.21221364998629458,4,2,1.0381609952698563,0.9034533846416039,0.8099902261171278,0.7429389207721712,0.6754394583207703,0.604098777811732,0.551754167752433,0.48720811509365464,0.43431432334760917,0.38790072383460644,0.37121207671411943,0.32512168205230435,0.28696220941116846,0.24810465693217684,0.250942608617001,0.20826194735714043,1.2253301100751095,1.0851902455590383,0.9670855607092864,0.8679069849824609,0.7786231886784047,0.7328513902168597,0.6614420341205945,0.6191382621814988,0.5228090943316053,0.448359174925397,0.4340192878594066,0.3839426547214159,0.37060305535162025,0.3017850553417616,0.2821937504670489,0.28477989882254484
1.30080128236767,5.1670556467526625,1.7363547522284897,0.14271075375104106,3,2,1.0265450209703342,0.8920857965524397,0.8450812997513362,0.7506926411054894,0.6921153399046687,0.5918793857056945,0.5667958609436676,0.5184365584704591,0.4475826886851984,0.40463441013729007,0.4047196407401387,0.33553280213947345,0.2948551702848061,0.2630824851666603,0.2532850862280239,0.22808711695768458,1.2026634585718277,1.1116267806843412,0.9775591404473899,0.8960787577115684,0.8262724748674245,0.7127772151310706,0.6741543973800642,0.6233831315530152,0.518873452933426,0.4714205748264686,0.4258791518674293,0.37175136993789826,0.36822366879299034,0.2991958235884226,0.30339899962433026,0.28955331809981794
1.8269886947910305,6.580515664935379,1.607010315879136,0.541341236669498,5,1,0.9990034969270276,0.9157492528380056,0.8299320819856035,0.7542442497878628,0.6860272167175394,0.6125737986297267,0.5595519380788337,0.5103280613319011,0.43064889519322175,0.40678379257267383,0.3690042242253198,0.33156044292371417,0.3102921063756156,0.25834746601204184,0.226096868062759,0.2146283308957842,1.2078356285003566,1.0735544227932603,0.949183045028353,0.9076089658259822,0.8233877834691642,0.737579360029699,0.6562064945326622,0.5931783842080123,0.5216557714530338,0.47343424276200247,0.4536655488406372,0.39383890449610276,0.3792475213815994,0.32498216206109665,0.26404401210573525,0.27083458246981784
0.5847424979016522,6.450012641293954,1.7376944988133842,0.2693032759966899,3,3,0.9819171145031881,0.9077558205066417,0.8200610471602886,0.7305850053610665,0.6558894363607061,0.6127549495680032,0.5223289270429392,0.48723331663336233,0.4418403794763823,0.4336868730143509,0.3532732828989493,0.34296877378692475,0.2987715926297907,0.29019152670672105,0.2681981393856662,0.21970825163598828,1.2035035060560795,1.072822501102129,0.9773010022305445,0.9005236288022341,0.7861574042024264,0.7168320432382905,0.6594888962674688,0.5917122872088304,0.533858672559319,0.4571076939246519,0.4368593457114752,0.39809747364233133,0.36091158054217254,0.32862924717421754,0.30838297768667255,0.29920909261293244
